username, mac_address, start_time, usage_time, upload, download
euphoricEagle1,53:02:1B:37:5A:ED,2022-12-10 17:33:31,3:35:18,8003988.61,7363342.05
annoyedCaribou5,0E:5D:3B:65:6E:58,2022-11-27 14:52:15,16:04:57,8103106.29,4811065.29
superiorCheetah8,49:3D:5A:5C:87:1F,2022-12-16 22:33:16,3:12:56,3122220.92,9003360.79
needyPup9,64:40:7C:23:91:9D,2022-12-04 23:34:41,22:30:16,6486478.15,1879021.82
euphoricTermite0,74:58:13:70:19:F8,2022-11-30 05:02:55,16:00:17,993599.41,8950365.87
puzzledChowder6,1E:71:33:3F:6E:83,2022-11-15 00:28:33,17:10:18,8226218.8,1300746.29
pleasedWildfowl3,0E:0C:43:35:C9:2F,2022-11-12 18:42:10,11:08:01,3769306.61,4867259.55
enragedFlamingo5,3E:4C:52:3C:91:17,2022-11-02 09:05:09,10:43:00,1553033.3,8083064.83
annoyedGarlic7,5C:37:12:6A:C7:E2,2022-12-07 02:46:14,21:52:26,1880832.98,7598278.38
puzzledCrane2,48:32:34:34:9C:2E,2022-12-17 16:27:26,12:44:33,5146451.8,3624953.03
peacefulPudding8,25:7E:1D:12:29:C2,2022-12-06 06:18:43,10:14:23,9967985.73,8836638.83
gutturalSyrup6,6E:6F:52:24:A1:50,2022-11-06 01:55:49,8:32:24,6483984.09,2540400.8
importedPolenta3,6C:62:30:13:38:CB,2022-12-16 09:23:04,0:42:22,1289828.24,1140684.94
offendedSwift4,15:1B:09:56:02:84,2022-11-10 09:25:43,21:53:31,9253350.27,4367831.25
debonairVenison8,57:13:32:26:E2:62,2022-11-24 07:09:30,7:54:42,7084969.67,7063094.37
obsessedRaisins7,27:66:2F:42:86:24,2022-11-06 11:40:47,3:50:48,5521178.98,7536228.42
wornoutGatorade1,77:5A:3F:6B:71:03,2022-12-17 09:24:25,21:19:46,2323535.97,2352895.46
scornfulHeron6,5E:3F:02:1C:70:72,2022-11-14 19:39:05,21:53:19,9848828.37,5296237.13
pluckyCod6,28:05:6D:0F:4E:B5,2022-11-26 06:43:44,1:09:55,1970152.52,6564919.99
pitifulTeal7,11:2A:3C:71:36:3F,2022-12-12 07:57:52,1:39:33,157972.08,7291810.22
troubledRaisins5,6B:52:35:2D:20:03,2022-11-13 23:45:57,5:16:06,5766479.51,2471695.04
pluckyCod6,31:76:73:12:A0:01,2022-11-07 02:06:48,23:06:11,6750413.56,9295675.66
troubledClam3,62:75:49:71:D6:99,2022-12-08 19:25:12,0:38:09,808252.79,8681978.87
humorousPudding5,6E:6E:33:5B:6C:AC,2022-12-09 08:15:16,0:28:47,1469641.67,676662.25
mereCordial2,2C:60:4F:5C:C1:31,2022-11-25 00:05:06,18:54:32,5986075.13,8437806.35
solidCrane6,42:53:31:69:9F:31,2022-12-20 15:56:43,23:19:26,2291020.85,1346619.79
pridefulWhiting6,2F:46:05:7E:14:2B,2022-11-07 09:27:14,12:37:41,8610949.39,370623.56
crushedLollies8,25:47:0D:2F:A8:EF,2022-11-20 19:40:24,4:13:54,7031873.7,4820149.01
lazyApples0,69:09:16:75:66:34,2022-12-17 06:38:15,13:00:31,5172333.13,7354489.1
amazedDinosaur5,6C:1B:5F:5E:59:E4,2022-11-27 22:26:27,10:14:35,8043361.28,3946561.87
blissfulBaboon1,7B:4D:26:2A:BC:05,2022-11-10 17:26:44,16:11:01,5661328.78,3069382.61
alertGarlic1,7F:11:73:7D:03:BB,2022-11-13 18:09:09,11:49:33,4247581.15,7618928.72
dopeyToucan8,54:56:64:1B:F1:DB,2022-11-05 13:41:41,5:30:15,6151968.06,532298.9
worriedBuzzard0,23:46:13:24:E4:C3,2022-11-22 16:40:59,20:09:00,238842.47,3755460.21
ecstaticFerret1,79:14:7B:34:96:D0,2022-12-12 08:56:28,7:04:26,8026201.2,7784727.68
pacifiedUnicorn5,5A:15:60:77:9D:09,2022-12-10 07:33:23,10:23:35,4479176.61,4260921.12
ardentKitten0,25:74:7F:3E:F1:BD,2022-11-30 14:41:54,6:05:14,1041990.46,7896765.27
worriedBuzzard0,3D:76:15:73:64:63,2022-12-19 13:12:43,22:34:52,5477927.54,8704001.68
pacifiedMandrill3,7B:23:1B:2D:60:D1,2022-12-12 08:51:59,19:28:06,2336295.68,8851653.87
chicGarlic6,75:74:31:5F:7E:38,2022-12-08 20:58:40,14:40:21,5987819.52,5864197.09
gutturalGranola6,4D:40:3D:23:1F:3C,2022-11-12 01:44:00,16:40:49,7756601.78,5918564.91
zestyBobolink8,17:70:19:25:56:1C,2022-11-10 13:37:59,17:51:58,1341544.97,1507738.71
alertLion9,31:3B:74:40:51:BE,2022-11-25 19:04:34,14:34:31,5036131.8,2662277.46
betrayedBobolink0,0F:0F:34:25:C6:40,2022-11-29 03:30:31,4:21:04,6713360.79,6199894.41
needyMandrill3,47:2A:0C:40:72:CD,2022-11-25 02:10:07,1:33:34,969268.9,2813570.69
decimalHeron7,3B:60:10:08:FE:AB,2022-12-09 08:53:59,13:47:02,3383889.32,5669871.17
fondQuiche7,21:7C:2F:1C:C6:46,2022-12-19 11:43:10,10:27:47,4074289.5,7053844.96
affectedOatmeal3,4A:66:65:11:A9:26,2022-11-03 14:40:41,19:10:27,9546372.28,5935256.77
pleasedWildfowl3,08:78:0A:03:41:EB,2022-11-16 04:49:30,1:10:03,5510122.37,2703299.62
similarLlama8,2C:0F:47:06:C4:44,2022-11-01 02:54:33,2:54:33,7012059.44,8709154.35
shyMare3,2B:48:48:7F:40:8F,2022-11-15 11:17:59,22:47:41,2885152.11,145346.36
culturedOrange1,01:61:52:35:C6:7A,2022-12-06 07:32:48,1:17:23,2367389.55,4870854.6
ferventRhino1,02:53:40:65:B2:9A,2022-11-20 12:23:31,15:58:16,1628349.2,3572258.7
panickyZebra6,48:1A:69:53:11:B6,2022-11-01 16:23:48,16:23:48,7483041.68,8376472.86
similarMandrill8,0C:36:39:61:CB:B9,2022-11-10 18:26:47,11:00:31,6179202.16,8179902.02
innocentBoa7,48:79:3B:5C:6F:59,2022-12-10 13:25:49,18:54:23,5921127.79,1094672.04
euphoricMoth9,19:1E:5E:0F:6F:50,2022-12-15 03:05:39,3:33:54,3035691.02,8007472.54
pridefulLard9,1F:28:5A:0E:50:E0,2022-12-09 07:48:13,17:50:04,4541822.04,3154235.62
spiritedFalcon2,0C:3D:7E:67:7E:D3,2022-11-25 03:55:11,14:34:14,3744735.38,3478149.18
goofyTruffle4,66:73:76:24:08:8D,2022-12-20 19:58:56,17:29:43,8117909.08,2364381.91
pluckyTermite1,7B:7F:28:5C:02:98,2022-11-10 20:40:08,11:06:25,4173653.9,624742.38
cockyLemur2,58:66:37:5D:34:ED,2022-11-01 10:14:55,10:14:55,179348.65,3047223.46
stressedPretzels8,2D:56:2D:4C:EC:C7,2022-11-11 03:27:34,9:01:12,9613496.74,6565342.8
cheerfulSnail7,13:65:0B:7C:CC:28,2022-11-25 02:48:06,9:13:23,1008185.55,4073551.11
mercifulCoconut8,2B:68:4A:03:97:2D,2022-12-06 17:17:04,19:21:06,2203637.41,8690955.78
grizzledDunbird0,13:44:48:71:00:8B,2022-11-20 07:36:32,15:52:23,4153236.98,3901920.07
trustingShads0,6E:0B:46:72:96:3C,2022-11-26 02:54:12,5:29:55,1555925.06,1259535.65
murkyIguana2,2C:4A:32:38:4B:96,2022-11-07 19:28:58,18:56:12,4767890.7,3648342.71
grizzledMackerel3,67:17:7D:66:84:BD,2022-12-12 00:47:35,7:17:03,5236411.34,3283610.21
scornfulThrushe3,31:6E:77:48:50:B5,2022-11-08 22:31:44,23:11:36,4907709.87,8525446.34
outlyingEggs7,32:7F:18:59:D2:2D,2022-11-29 05:12:01,18:05:08,1732114.53,7207796.9
solidThrushe5,1D:04:27:01:3D:65,2022-12-04 18:38:57,16:29:40,5123189.75,1356007.6
trustingCrackers1,31:5A:46:5A:11:1A,2022-12-01 16:06:36,14:19:27,9486928.13,1028239.64
dreadfulChile3,3A:7D:05:59:B1:A9,2022-11-02 11:19:30,4:28:57,4874262.35,4542597.39
offendedSwift4,15:1B:09:56:02:84,2022-11-18 23:20:41,0:21:40,1252971.96,7286227.67
wornoutBoa0,23:59:2A:3B:69:5B,2022-11-10 20:31:01,3:13:16,3747137.54,6935530.63
goofyFish0,71:69:74:6C:BD:7E,2022-12-03 05:06:45,11:27:10,4472066.14,8356953.5
dreadfulChamois4,21:4A:10:54:4B:6A,2022-12-01 07:44:23,16:44:40,2462772.32,8583046.14
betrayedBagels8,19:57:63:2C:EC:0D,2022-11-16 04:21:00,14:14:08,85291.04,7176216.22
panickyDinosaur6,12:41:1F:15:5B:AF,2022-12-06 16:23:16,14:58:35,6035906.19,4598156.5
forsakenMallard1,01:47:57:32:79:17,2022-11-21 22:15:45,0:59:35,6368231.63,1712094.06
kindOil2,0F:11:0D:21:22:B9,2022-11-19 14:51:07,22:38:17,6154295.73,7789798.15
excludedBurritos8,13:14:66:7C:7D:E5,2022-12-02 19:50:49,8:09:47,325816.32,8366597.89
alertHawk0,41:2F:05:0B:AE:9E,2022-11-26 05:26:30,4:17:52,5861093.4,9984694.92
annoyedSmelt3,49:3F:61:21:27:BD,2022-12-06 00:52:12,5:58:52,7171426.31,4695656.04
similarWigeon8,1A:08:77:5C:60:F0,2022-12-05 07:27:49,14:02:35,5447328.13,242706.47
affectedGelding2,21:3A:1E:36:96:BE,2022-11-15 06:25:25,19:03:41,1886407.97,697478.48
crummyWasp1,7F:71:7A:66:2B:56,2022-12-03 15:12:09,18:27:30,2395151.46,9987017.88
obsessedBoars1,38:12:47:1A:CE:A7,2022-12-08 16:07:06,17:47:28,4890074.68,1408416.41
amazedOcelot0,47:0B:48:25:D3:46,2022-11-12 00:27:15,3:59:23,3684072.77,3710389.26
aloofGatorade6,12:6D:37:04:97:30,2022-11-16 11:04:29,0:12:32,1641081.88,3113202.02
boredCur0,55:32:43:67:1A:7F,2022-11-30 03:11:52,8:44:57,6717075.5,1429009.48
enviousFalcon2,1A:46:6D:32:59:70,2022-11-20 14:11:52,5:47:54,5951484.49,7749316.64
sincereWasp2,27:32:5E:4E:76:34,2022-12-21 16:14:19,23:42:49,5620742.39,7117674.1
yearningPoultry3,59:6E:7B:48:F0:20,2022-11-06 02:05:25,15:34:53,8735717.99,7856480.23
dreadfulTuna0,2A:60:4A:26:A0:AD,2022-12-01 13:58:41,13:20:38,7574292.89,8861128.29
worldlyMoth1,32:33:24:32:94:20,2022-11-06 16:08:49,14:12:43,7601008.27,9030621.4
ardentSausage0,65:55:06:7D:14:3F,2022-12-21 07:29:52,9:27:35,1220861.18,8484575.7
bubblyDoves1,6C:75:07:7F:A8:63,2022-11-05 12:27:32,14:16:01,2310712.53,1874241.77
cynicalEland4,77:57:37:68:C2:BA,2022-11-25 18:07:52,20:00:25,3372462.9,9055294.72
puzzledCockatoo3,0A:3F:79:70:A5:63,2022-12-11 18:58:54,9:56:59,1201222.17,1252724.32
hushedOwl9,05:34:1C:12:4C:F6,2022-11-11 15:05:12,19:11:15,4249562.21,1461510.75
lovesickChowder8,2E:04:0D:5E:6A:92,2022-11-25 07:19:37,11:59:58,459196.62,399024.33
pridefulLard9,7D:4F:06:05:03:AD,2022-12-01 17:26:32,0:54:01,8884343.67,6263484.61
grudgingSeagull1,35:76:0F:39:B4:06,2022-11-12 14:55:57,17:28:40,541297.02,5349901.21
forsakenBustard6,10:66:50:3D:0A:37,2022-12-07 09:00:51,19:18:48,8068566.39,8752591.69
wornoutBoa0,23:59:2A:3B:69:5B,2022-11-05 08:14:18,4:24:40,1821871.52,2024909.66
worriedBuzzard0,3D:76:15:73:64:63,2022-12-14 03:53:21,10:55:37,8897239.63,1815665.19
ecstaticBurritos9,71:4F:0B:43:42:B0,2022-11-27 01:51:11,2:54:41,1831327.03,927554.86
sheepishFish3,09:21:3C:53:77:77,2022-12-13 20:58:59,21:17:18,6690706.41,5028777.47
excludedWildfowl6,72:38:39:51:FF:79,2022-11-21 14:50:24,13:04:52,5429408.69,1198100.57
lovesickTortoise0,47:4C:44:34:49:58,2022-11-08 19:25:48,20:06:28,4993702.88,7599537.6
joyfulZebra5,49:3A:5D:73:27:A0,2022-11-15 11:23:11,20:07:12,2671290.74,6110997.0
pleasedOtter9,2C:74:12:60:FF:36,2022-12-18 19:50:18,15:30:25,9456919.14,206792.43
sincereOtter5,4D:3E:48:67:53:A6,2022-12-15 05:02:59,20:24:41,9709110.27,4327871.1
gleefulCaribou2,5D:71:51:3D:DF:41,2022-11-13 22:56:30,4:01:08,5780294.25,6722622.3
zestyOtter6,20:12:16:00:65:94,2022-11-10 17:10:12,18:42:03,3693771.93,2136654.59
annoyedSmelt3,51:4D:30:5D:EB:BA,2022-12-13 06:42:05,22:01:53,3262091.11,3246517.92
cockyToucan1,66:6B:0A:6C:B8:77,2022-12-20 18:13:54,23:18:14,237056.81,5554364.41
curiousLizard8,0C:01:61:05:A5:E9,2022-12-10 06:16:51,7:21:55,8409646.16,9823697.15
awedLard1,29:2B:56:60:AD:EB,2022-12-01 15:57:08,12:25:25,600811.81,9639316.17
dopeyToucan8,54:56:64:1B:F1:DB,2022-12-17 23:02:36,18:24:37,6963124.6,2104802.54
peacefulMackerel2,4D:5F:00:40:50:7D,2022-12-01 03:01:17,16:47:44,2855208.6,9670757.71
soreCaribou0,1C:34:7A:41:FD:33,2022-11-23 20:44:31,15:44:54,1044653.4,2448212.48
adoringMandrill8,63:49:6C:5A:64:B2,2022-11-28 11:21:36,14:40:43,520325.81,1185127.8
annoyedHare8,2F:7B:1C:3C:2F:AC,2022-11-07 02:00:28,4:13:24,8810397.56,1913308.09
blissfulSausage7,38:40:46:20:15:42,2022-11-30 03:39:52,4:07:05,8906706.81,7956225.55
cynicalTermite9,62:1C:04:7F:28:9A,2022-11-17 18:56:30,0:51:18,5399603.46,547782.02
dreadfulLemur7,75:12:3D:01:6E:26,2022-12-16 19:38:08,7:09:15,2817550.35,4756118.69
dopeyGarlic0,11:1E:30:08:12:D1,2022-12-10 04:55:18,8:28:41,2953850.59,4515112.67
cautiousTomatoe9,74:72:21:5F:84:A6,2022-11-22 05:20:31,1:47:40,8945803.51,5597966.18
cheerfulSalt1,43:45:28:5F:A2:89,2022-11-13 01:16:14,23:07:01,1750575.62,6736274.45
jubilantIguana7,56:57:54:52:81:A4,2022-12-05 01:30:00,1:49:56,6147575.26,4595516.53
lyingOcelot5,13:2A:49:2C:B7:4C,2022-12-05 01:50:34,22:30:29,660528.34,4715767.39
debonairCordial2,79:4F:6A:45:09:FD,2022-12-06 07:19:26,1:19:54,1119882.3,3491682.82
mercifulCoconut8,22:57:22:2B:8E:7B,2022-12-08 21:52:37,10:52:40,7390394.42,6058273.82
wornoutWildfowl0,0F:78:72:20:6D:A5,2022-11-22 06:39:36,6:34:03,9305785.39,3189725.72
ashamedTuna4,5E:3D:3D:06:F8:23,2022-11-01 09:11:15,9:11:15,2472714.84,2495479.1
fondGelding6,2F:7D:48:58:62:25,2022-11-29 11:33:22,18:04:27,8061344.37,9264769.63
abjectOryx1,52:5B:77:19:23:77,2022-12-04 21:42:35,17:06:32,6572767.37,3013819.08
grizzledMare6,67:60:3D:19:41:6B,2022-12-04 09:35:19,14:07:31,7153097.31,4365235.84
pitifulLlama5,68:51:60:1C:63:B8,2022-11-24 04:51:24,16:11:07,417216.58,8985775.27
guiltyRuffs7,05:7C:28:3E:60:A2,2022-12-12 00:37:29,9:17:25,6770994.79,5006351.29
jubilantCake7,78:77:26:18:D9:53,2022-11-06 10:51:28,4:28:39,2001835.55,6742659.22
jealousChamois6,0A:2C:29:0C:AB:6D,2022-11-27 00:07:02,15:08:04,2658086.37,1002236.68
tautChough3,4C:46:0C:01:6F:4E,2022-11-24 17:56:26,20:09:37,3691047.8,5292441.5
soreThrushe2,07:18:0A:74:94:3F,2022-11-09 16:46:33,20:51:49,9009107.52,5007631.38
sincereEland6,3C:5E:19:5C:B0:9F,2022-12-02 01:05:36,22:58:22,2813242.81,1239638.68
cheerfulSeahorse6,6E:6D:47:46:BD:71,2022-11-30 09:49:23,16:31:49,4415532.33,7363763.6
finickyLion8,1C:67:63:23:15:9B,2022-12-02 02:36:14,14:30:16,5570768.37,9107045.22
aloofGatorade6,08:70:7A:4B:90:19,2022-11-12 18:44:18,15:04:08,7994417.67,710217.68
sincereTruffle7,13:4A:06:3D:AF:80,2022-11-19 10:16:14,2:41:37,2771571.69,9721492.38
pacifiedMandrill3,7B:23:1B:2D:60:D1,2022-11-19 21:03:33,19:36:36,7119992.84,6471794.94
drearyLion0,71:05:0E:0B:32:15,2022-12-09 13:32:09,7:39:17,2420505.22,4203963.23
mildTermite7,6F:28:2E:16:47:17,2022-12-05 22:37:59,15:32:00,8141250.01,7648686.46
affectedPoultry2,3A:61:5D:61:C7:C8,2022-11-04 18:49:47,3:55:29,423593.99,4216318.88
ardentPup5,76:43:1A:71:2C:D5,2022-12-04 03:46:44,1:47:07,351216.01,3659728.72
contentCur7,2D:7D:6A:71:EC:87,2022-12-12 18:33:57,13:13:27,6501480.04,3249821.86
emptyBasmati5,6F:53:48:0F:5E:9A,2022-11-27 14:36:39,11:41:43,4149121.41,9283362.88
ferventCardinal2,43:28:12:54:6F:0E,2022-11-20 21:20:25,14:23:16,2624855.45,8690021.9
emptyOcelot4,13:70:60:63:29:E9,2022-11-06 08:24:42,3:18:15,6587572.34,7989844.71
ardentSausage0,65:55:06:7D:14:3F,2022-11-04 20:24:46,3:20:43,2743390.29,6967126.14
madSheep9,1D:04:25:0B:BB:FA,2022-11-06 10:23:06,16:40:31,5645112.09,1843080.56
somberTomatoe5,66:5D:57:15:50:F1,2022-12-12 10:36:53,11:26:12,1590067.51,9125187.72
puzzledCockatoo3,54:75:5F:4E:7C:0E,2022-11-10 17:01:27,3:38:51,6114373.37,3895952.7
cockyToucan1,67:2A:63:13:47:82,2022-11-23 07:10:08,11:45:44,2562299.11,1340152.58
dopeyGatorade8,58:7D:57:19:3E:8D,2022-12-05 14:59:57,22:48:09,9352563.29,2923775.24
sheepishLion9,3C:23:1F:2A:22:BB,2022-11-29 04:40:27,1:03:16,8464692.83,6813303.37
sadPorpoise8,3E:2C:27:10:D8:30,2022-11-02 09:05:11,3:10:04,5058109.61,1901502.5
holisticLlama3,6D:79:03:47:DC:4D,2022-11-01 17:56:21,17:56:21,3040682.77,7107354.16
pleasedGelding3,23:6A:70:27:7A:7D,2022-11-30 01:49:07,1:38:32,377588.57,1982227.68
enviousMandrill5,5C:43:28:38:73:C2,2022-11-26 04:25:18,8:48:07,8041605.66,2957443.76
enviousLapwing8,64:75:5F:14:CE:03,2022-12-15 08:00:46,0:52:34,2142561.02,4309451.56
forsakenBustard6,10:66:50:3D:0A:37,2022-11-22 09:29:40,4:07:51,3209486.99,8853426.79
resolvedSnail9,01:0C:43:55:FE:12,2022-12-22 23:31:10,15:09:14,7362969.06,8754643.12
aboardPaella8,57:63:66:53:E1:16,2022-12-08 10:58:04,4:11:12,9408197.7,9491558.97
enragedLlama6,38:1F:00:4B:04:DF,2022-11-15 11:29:42,14:21:32,9815575.49,1837326.61
excitedWhiting3,3C:3D:6C:10:41:09,2022-11-13 16:32:57,6:51:34,5804168.02,4918829.58
thriftyWigeon5,5C:70:77:77:8A:61,2022-11-02 02:16:02,15:54:14,3702141.37,6811099.91
jealousSheep6,3E:2B:15:2C:5A:65,2022-12-06 23:52:35,7:08:12,20636.7,4938413.96
cheerfulSalami5,20:52:1E:47:3A:58,2022-12-14 06:43:43,13:01:45,8077672.65,5273916.7
pacifiedBasmati6,40:74:01:6D:39:AE,2022-11-19 17:34:06,19:06:49,8838878.11,6821162.22
betrayedLocust4,39:3E:24:25:E4:6F,2022-11-12 12:42:52,18:00:27,1748159.36,6352129.88
solidPup7,59:37:50:4D:93:E1,2022-11-27 10:16:06,11:25:33,2095753.62,1545060.67
forsakenBustard6,09:29:1B:11:09:EE,2022-12-07 19:05:36,1:15:04,554475.83,4747686.72
debonairCheetah1,5F:59:3B:7F:46:EB,2022-12-14 04:57:49,23:30:55,4664299.41,8714253.79
solidFlamingo2,41:2C:3D:0F:91:23,2022-11-11 03:58:59,13:06:27,3446791.37,4146979.61
wrathfulToucan3,5A:01:59:5A:EC:64,2022-11-12 01:56:35,15:49:28,2856145.77,2315133.87
gleefulIguana6,3D:26:28:1E:22:49,2022-11-19 18:49:59,13:42:50,4871285.11,3722216.67
murkyOwl2,31:28:50:4F:54:66,2022-11-20 13:27:48,22:53:00,3804403.74,5335875.7
needfulChough7,05:5F:16:3B:A0:1B,2022-11-20 11:33:11,23:26:31,5995423.14,3609021.74
euphoricRaisins0,0F:68:41:3D:20:E6,2022-12-15 15:45:19,10:38:13,7375488.97,9815166.79
tautCod4,34:44:44:55:50:FF,2022-12-12 06:54:42,11:18:36,9750915.17,3267698.62
offendedSwift4,15:1B:09:56:02:84,2022-11-07 11:51:06,5:32:25,2010299.24,6904005.23
peacefulPudding8,06:1D:26:33:79:CC,2022-11-09 11:02:47,1:22:00,4403262.43,2722703.24
soreBaboon6,4F:02:5C:57:35:27,2022-11-19 09:15:15,23:33:49,9857789.31,3179201.19
ashamedPup7,2F:56:1A:57:07:9E,2022-11-12 10:54:50,0:43:29,1908080.57,5355488.33
ferventSmelt6,7F:10:7F:37:8E:5E,2022-11-22 13:27:12,21:46:08,8009345.04,6366380.27
crummyBobolink5,2F:15:69:14:2F:48,2022-12-04 12:02:43,17:03:48,6171997.86,3102157.15
spiritedEland5,00:4F:49:04:99:C1,2022-11-17 12:25:26,0:28:04,5325947.22,9174034.85
needfulSeahorse7,1A:6B:10:2B:A2:F8,2022-12-22 00:11:11,19:33:57,9940418.73,7086207.45
tautApples4,60:10:66:18:2B:C2,2022-11-09 20:15:58,19:57:59,2055566.25,175735.49
jealousChowder3,0A:33:30:6E:54:85,2022-12-12 17:35:07,13:47:20,6441909.42,8160239.75
grumpyEggs5,31:08:18:54:C6:0C,2022-12-12 17:10:02,14:53:38,3055564.04,6491780.23
wakefulPlover5,54:70:2F:4A:F7:75,2022-11-17 21:20:13,20:20:42,6684512.03,6093373.27
similarGatorade5,2D:76:5B:75:AA:72,2022-12-01 05:02:02,3:30:02,9711675.06,8865248.89
drearyCrane7,40:74:59:3C:66:E7,2022-11-21 15:26:31,23:12:28,3932239.64,5334957.12
amusedSyrup5,78:38:70:68:C3:90,2022-11-14 10:21:47,5:36:46,1495678.27,5073410.79
cheerfulPup8,18:5D:16:3C:E0:F6,2022-11-06 16:17:55,4:59:38,4135342.86,549171.61
blissfulSausage7,76:7C:2D:16:03:20,2022-12-14 20:06:27,14:41:53,2107381.47,5802073.42
crummyPorpoise2,30:7C:42:3A:A8:BC,2022-11-08 16:20:09,16:02:05,2781711.29,7464076.48
jealousCrane0,52:50:56:1B:68:08,2022-12-22 20:01:51,23:34:24,5729250.34,355274.39
lovesickCardinal8,53:46:3C:76:C7:6D,2022-12-04 15:00:00,8:46:38,9096570.44,5678151.49
forsakenMallard1,42:42:3B:34:87:E4,2022-11-08 10:46:28,4:00:59,7581708.81,5898042.56
offendedPonie5,77:17:2C:66:1F:C5,2022-11-19 06:07:04,4:51:54,7170721.27,5133899.42
joyfulBagels6,3E:7B:68:14:44:46,2022-11-27 05:15:00,4:49:35,923932.57,4872733.07
ardentLeopard3,10:59:7B:34:81:EB,2022-11-21 12:48:42,3:16:36,3131032.39,4924963.18
excludedTacos3,28:74:44:10:1F:C7,2022-12-10 15:25:21,2:40:19,7190894.63,2086523.31
tautPoultry5,78:5C:5C:05:BA:AC,2022-11-05 02:47:11,1:25:33,4340092.43,8554395.22
grizzledZebra7,27:6B:0C:44:1D:E0,2022-11-19 03:30:54,5:22:09,5101988.04,641497.15
mildTuna6,62:45:50:0D:7B:48,2022-11-12 03:05:29,8:48:10,8811168.94,6209517.1
tautPoultry5,78:5C:5C:05:BA:AC,2022-11-16 03:38:12,7:48:37,1026323.98,2010443.38
holisticLion1,04:7A:2B:07:D9:BA,2022-11-07 08:26:18,7:58:59,7466788.03,9760022.0
gloomySnipe7,5A:2B:6F:7C:77:C2,2022-11-13 13:16:59,10:29:29,6635960.92,586273.71
cheerfulSeahorse6,6E:6D:47:46:BD:71,2022-12-16 03:51:41,20:23:43,1619585.8,4282015.62
wornoutGatorade1,47:4D:69:1E:1F:9A,2022-11-14 09:40:32,6:19:15,2072208.58,6355238.29
finickyBagels5,68:05:08:7A:21:ED,2022-12-18 14:44:19,10:07:40,1647996.0,7823769.41
grumpyThrushe8,66:42:60:31:AA:08,2022-11-04 10:43:43,9:45:19,4098040.93,8048284.47
ashamedCurlew8,07:10:3C:7F:62:98,2022-12-03 04:03:49,6:15:02,949005.56,1525263.92
emptyTuna3,57:00:04:18:86:32,2022-12-01 00:08:29,20:42:51,3302088.27,5330157.7
grumpyThrushe8,64:39:64:42:FB:EB,2022-11-13 07:47:27,0:06:51,9527708.25,4289410.21
amusedSyrup5,46:04:32:0F:F8:BD,2022-12-04 04:10:59,15:56:16,675366.1,803520.26
trustingCrackers1,00:4F:4D:69:A2:EE,2022-12-15 21:48:18,20:02:55,4976518.56,6496491.07
holisticPudding9,38:06:5C:3B:E3:17,2022-11-19 18:29:22,19:09:51,5724530.29,6930980.82
gleefulHare0,23:20:2B:7B:27:83,2022-11-05 17:47:28,1:30:38,9150544.94,5100525.72
lovesickOatmeal1,4D:21:10:0F:68:80,2022-12-10 02:08:46,11:06:01,7707562.39,5438085.95
dearOil7,72:5F:52:0E:F8:09,2022-11-06 09:22:15,7:35:35,4532915.93,7869075.92
enragedBittern9,59:13:60:14:6E:3B,2022-11-10 04:09:08,8:04:24,9324723.54,462178.07
soreMussel5,0A:29:22:53:5E:4C,2022-11-06 11:27:10,7:10:23,1674312.2,445188.76
dreadfulCake0,17:47:59:6A:65:AF,2022-11-03 20:54:50,9:57:24,1957903.82,1611091.84
crushedOryx0,52:0B:4C:7B:77:B6,2022-12-10 06:40:01,10:04:32,3342889.73,3405873.96
humorousDove7,06:72:2D:51:D6:5A,2022-11-29 10:23:29,21:48:06,2080292.01,9763361.08
trustingPiglet8,14:75:70:6D:FE:BF,2022-12-13 01:58:07,20:10:13,3632603.16,4620233.64
humorousOil1,68:35:23:39:18:A2,2022-12-04 23:04:26,8:07:42,5858737.56,1038437.46
guiltyRuffs7,06:69:7A:22:A7:6D,2022-11-26 02:38:38,20:47:45,6416318.52,657491.37
mereSalami0,1B:39:71:2B:54:56,2022-11-14 22:27:34,5:16:23,1030561.91,8861030.51
needyUnicorn1,63:1C:51:28:59:73,2022-11-27 09:35:01,19:26:19,2562849.85,6285021.63
wingedSnail2,32:3B:76:02:7C:99,2022-11-30 04:22:51,5:55:00,9317807.56,3088150.37
mercifulCrackers1,65:7E:22:10:FC:8B,2022-11-19 09:58:18,10:29:11,1918733.37,4128300.45
drearyLion0,0D:10:40:6C:A6:8D,2022-12-25 00:33:50,19:17:27,7637496.42,3751040.58
murkyJaguar6,13:29:26:3D:C2:55,2022-12-19 08:26:39,0:15:20,7891105.71,5958774.78
innocentIcecream3,67:46:3E:08:D8:5F,2022-11-06 19:50:20,16:13:08,404828.16,8972858.47
solidRaisins6,68:2F:09:45:B1:7A,2022-11-28 03:16:57,5:36:31,3998778.57,2567869.48
truthfulLocust7,18:08:76:4E:E8:70,2022-11-20 18:52:10,20:20:11,4727758.45,8521922.92
pacifiedMandrill3,7B:23:1B:2D:60:D1,2022-11-03 12:34:09,1:11:07,6521789.06,7073067.36
cheerfulDove5,48:29:25:4C:0C:4D,2022-11-16 05:52:06,8:19:00,3722469.87,289909.37
thrilledPoultry3,6E:67:0B:4D:8F:1D,2022-12-09 16:03:09,23:29:08,2788402.27,1676636.91
